id,item_id,choice_text,is_correct
435093,10021,"тем временем",1
435094,10021,"так",0
435095,10021,"полностью",0
435096,10021,"когда-то",0
434869,10022,"к сожалению",1
434870,10022,"возможно",0
434871,10022,"плохой",0
434872,10022,"вчера",0
434873,10022,"готовый",0
434874,10022,"вероятно",0
433315,10023,"довольно",0
433316,10023,"однако",1
433317,10023,"сколько",0
433318,10023,"быстро",0
433319,10023,"сквозь",0
433320,10023,"прочь",0
435067,10024,"тем временем",0
435068,10024,"вчера",0
435069,10024,"так",0
435070,10024,"раньше",0
435071,10024,"более",1
435072,10024,"ниже",0
435079,10025,"к сожалению",0
435080,10025,"сегодня",0
435081,10025,"снаружи",0
435082,10025,"легко",0
435083,10025,"ничего",1
435084,10025,"ещё",0
434839,10026,"наконец",1
434840,10026,"главным образом",0
434841,10026,"обычно",0
434842,10026,"ещё",0
434843,10026,"полностью",0
434844,10026,"весёлый",0
433177,10027,"поэтому",1
433178,10027,"наконец",0
433179,10027,"довольно",0
433180,10027,"достаточно",0
433181,10027,"меньше",0
433182,10027,"быстро",0
433189,10028,"меньше",0
433190,10028,"близко",0
433191,10028,"быстро",1
433192,10028,"поэтому",0
433193,10028,"достаточно",0
433194,10028,"довольно",0
432391,10029,"единственный",0
432392,10029,"ясный",0
432393,10029,"хороший",1
432394,10029,"возможный",0
432395,10029,"точный",0
432396,10029,"правый",0
432409,10030,"точный",0
432410,10030,"ясный",0
432411,10030,"другой",0
432412,10030,"хороший",0
432413,10030,"весь",1
432414,10030,"единственный",0
405301,10031,"больший",1
405302,10031,"весь",0
405303,10031,"второй",0
405304,10031,"новый",0
405305,10031,"единственный",0
405306,10031,"необходимый",0
405307,10032,"первый",1
405308,10032,"весь",0
405309,10032,"второй",0
405310,10032,"новый",0
405311,10032,"единственный",0
405312,10032,"необходимый",0
405313,10033,"второй",1
405314,10033,"весь",0
405315,10033,"новый",0
405316,10033,"единственный",0
405317,10033,"необходимый",0
405318,10033,"важный",0
405319,10034,"национальный",1
405320,10034,"весь",0
405321,10034,"второй",0
405322,10034,"новый",0
405323,10034,"единственный",0
405324,10034,"необходимый",0
435001,10035,"французский",0
435002,10035,"горячий",0
435003,10035,"общий",0
435004,10035,"конечный",1
435005,10035,"богатый",0
435006,10035,"умный",0
432781,10036,"правый",0
432782,10036,"весь",0
432783,10036,"близкий",0
432784,10036,"возможный",0
432785,10036,"другой",0
432786,10036,"точный",1
432793,10037,"правый",1
432794,10037,"единственный",0
432795,10037,"хороший",0
432796,10037,"весь",0
432797,10037,"возможный",0
432798,10037,"точный",0
435007,10038,"плохой",0
435008,10038,"счастливый",0
435009,10038,"бедный",0
435010,10038,"русский",0
435011,10038,"богатый",0
435012,10038,"общий",1
432937,10039,"возможный",0
432938,10039,"ясный",1
432939,10039,"другой",0
432940,10039,"хороший",0
432941,10039,"правый",0
432942,10039,"точный",0
432943,10040,"правый",0
432944,10040,"возможный",1
432945,10040,"ясный",0
432946,10040,"хороший",0
432947,10040,"единственный",0
432948,10040,"другой",0
435013,10041,"целый",0
435014,10041,"главный",1
435015,10041,"лучший",0
435016,10041,"странный",0
435017,10041,"готовый",0
435018,10041,"богатый",0
432997,10042,"единственный",1
432998,10042,"хороший",0
432999,10042,"правый",0
433000,10042,"ясный",0
433001,10042,"точный",0
433002,10042,"другой",0
433009,10043,"возможный",0
433010,10043,"весь",0
433011,10043,"хороший",0
433012,10043,"единственный",0
433013,10043,"близкий",0
433014,10043,"другой",1
405379,10044,"полный",1
405380,10044,"весь",0
405381,10044,"второй",0
405382,10044,"новый",0
405383,10044,"единственный",0
405384,10044,"необходимый",0
433045,10045,"точный",0
433046,10045,"возможный",0
433047,10045,"близкий",1
433048,10045,"хороший",0
433049,10045,"ясный",0
433050,10045,"другой",0
433255,10046,"дорогой",0
433256,10046,"встроенный",0
433257,10046,"целый",0
433258,10046,"видный",0
433259,10046,"способный",1
433260,10046,"удовлетворённый",0
435019,10047,"немецкий",0
435020,10047,"равный",1
435021,10047,"весёлый",0
435022,10047,"готовый",0
435023,10047,"богатый",0
435024,10047,"главный",0
405403,10048,"прибывать",1
405404,10048,"приходить",0
405405,10048,"уходить",0
405406,10048,"возвращаться",0
405407,10048,"входить",0
405408,10048,"выходить",0
405409,10049,"класть",1
405410,10049,"брать",0
405411,10049,"создавать",0
405412,10049,"получать",0
405413,10049,"входить",0
405414,10049,"выходить",0
433099,10050,"делить",0
433100,10050,"идти",0
433101,10050,"мочь",0
433102,10050,"получать",1
433103,10050,"сохранять",0
433104,10050,"выходить",0
405421,10051,"создавать",1
405422,10051,"получать",0
405423,10051,"брать",0
405424,10051,"смотреть",0
405425,10051,"управлять",0
405426,10051,"приходить",0
405427,10052,"уходить",1
405428,10052,"возвращаться",0
405429,10052,"проходить",0
405430,10052,"прибывать",0
405431,10052,"входить",0
405432,10052,"выходить",0
405433,10053,"быть",1
405434,10053,"казаться",0
405435,10053,"оставаться",0
405436,10053,"видеть",0
405437,10053,"чувствовать",0
405438,10053,"находиться",0
405439,10054,"управлять",1
405440,10054,"бороться",0
405441,10054,"создавать",0
405442,10054,"держать",0
405443,10054,"смеяться",0
405444,10054,"смотреть",0
405445,10055,"иметься",1
405446,10055,"быть",0
405447,10055,"существовать",0
405448,10055,"находиться",0
405449,10055,"оставаться",0
405450,10055,"казаться",0
432583,10056,"приходить",0
432584,10056,"идти",1
432585,10056,"получать",0
432586,10056,"сохранять",0
432587,10056,"мочь",0
432588,10056,"выходить",0
405457,10057,"брать",1
405458,10057,"класть",0
405459,10057,"держать",0
405460,10057,"получать",0
405461,10057,"сохранять",0
405462,10057,"приносить",0
433075,10058,"приходить",0
433076,10058,"делить",0
433077,10058,"выходить",0
433078,10058,"идти",0
433079,10058,"мочь",0
433080,10058,"сохранять",1
405469,10059,"бороться",1
405470,10059,"управлять",0
405471,10059,"смеяться",0
405472,10059,"просыпаться",0
405473,10059,"жениться",0
405474,10059,"смотреть",0
405475,10060,"смотреть",1
405476,10060,"видеть",0
405477,10060,"чувствовать",0
405478,10060,"замечать",0
405479,10060,"искать",0
405480,10060,"оставаться",0
432847,10061,"идти",0
432848,10061,"сохранять",0
432849,10061,"делить",1
432850,10061,"выходить",0
432851,10061,"приходить",0
432852,10061,"мочь",0
405487,10062,"проходить",1
405488,10062,"входить",0
405489,10062,"возвращаться",0
405490,10062,"приходить",0
405491,10062,"оставаться",0
405492,10062,"собирать",0
432787,10063,"приходить",0
432788,10063,"сохранять",0
432789,10063,"идти",0
432790,10063,"делить",0
432791,10063,"выходить",0
432792,10063,"мочь",1
432835,10064,"сохранять",0
432836,10064,"мочь",0
432837,10064,"делить",0
432838,10064,"приходить",0
432839,10064,"выходить",1
432840,10064,"идти",0
405505,10065,"брать",1
405506,10065,"класть",0
405507,10065,"получать",0
405508,10065,"сохранять",0
405509,10065,"входить",0
405510,10065,"выходить",0
433195,10066,"делить",0
433196,10066,"сохранять",0
433197,10066,"приходить",1
433198,10066,"получать",0
433199,10066,"мочь",0
433200,10066,"выходить",0
417871,10067,"там",1
417872,10067,"тоже",0
417873,10067,"прочь",0
417874,10067,"довольно",0
417875,10067,"мало",0
417876,10067,"так",0
432859,10068,"быстро",0
432860,10068,"наконец",0
432861,10068,"прочь",1
432862,10068,"скоро",0
432863,10068,"возможно",0
432864,10068,"сколько",0
417883,10069,"быстро",0
417884,10069,"тоже",1
417885,10069,"так",0
417886,10069,"однако",0
417887,10069,"прочь",0
417888,10069,"там",0
417889,10070,"быстро",0
417890,10070,"меньше",0
417891,10070,"тоже",0
417892,10070,"так",1
417893,10070,"там",0
417894,10070,"прочь",0
405541,10071,"играть",1
405542,10071,"смеяться",0
405543,10071,"смотреть",0
405544,10071,"создавать",0
405545,10071,"получать",0
405546,10071,"бороться",0
405553,10073,"то же самое",1
405554,10073,"вещь",0
405555,10073,"часть",0
405556,10073,"раз",0
405557,10073,"уровень",0
405558,10073,"время",0
405565,10075,"настоящее время",1
405566,10075,"раз",0
405567,10075,"день",0
405568,10075,"год",0
405569,10075,"ночь",0
405570,10075,"время",0
417949,10083,"лицо",0
417950,10083,"история",1
417951,10083,"середина",0
417952,10083,"новость",0
417953,10083,"случай",0
417954,10083,"группа",0
405667,10092,"значение",1
405668,10092,"уровень",0
405669,10092,"цена",0
405670,10092,"деньги",0
405671,10092,"результат",0
405672,10092,"система",0
405685,10095,"плюс",1
405686,10095,"часть",0
405687,10095,"форма",0
405688,10095,"случай",0
405689,10095,"вопрос",0
405690,10095,"ответ",0
405697,10097,"здоровый человек",1
405698,10097,"часть",0
405699,10097,"форма",0
405700,10097,"случай",0
405701,10097,"вопрос",0
405702,10097,"ответ",0
405709,10099,"двойка",1
405710,10099,"часть",0
405711,10099,"форма",0
405712,10099,"случай",0
405713,10099,"вопрос",0
405714,10099,"ответ",0
405733,10103,"первый",1
405734,10103,"часть",0
405735,10103,"форма",0
405736,10103,"случай",0
405737,10103,"вопрос",0
405738,10103,"ответ",0
405751,10106,"говор",1
405752,10106,"часть",0
405753,10106,"форма",0
405754,10106,"случай",0
405755,10106,"вопрос",0
405756,10106,"ответ",0
405757,10107,"стригущий лишай",1
405758,10107,"часть",0
405759,10107,"форма",0
405760,10107,"случай",0
405761,10107,"вопрос",0
405762,10107,"ответ",0
405763,10108,"хорошая новость",1
405764,10108,"часть",0
405765,10108,"форма",0
405766,10108,"случай",0
405767,10108,"вопрос",0
405768,10108,"ответ",0
405769,10109,"тройка",1
405770,10109,"часть",0
405771,10109,"форма",0
405772,10109,"случай",0
405773,10109,"вопрос",0
405774,10109,"ответ",0
405811,10116,"конец",1
405812,10116,"часть",0
405813,10116,"форма",0
405814,10116,"случай",0
405815,10116,"вопрос",0
405816,10116,"ответ",0
405859,10124,"место",1
405860,10124,"часть",0
405861,10124,"форма",0
405862,10124,"случай",0
405863,10124,"вопрос",0
405864,10124,"ответ",0
418135,10125,"день",0
418136,10125,"право",0
418137,10125,"публика",1
418138,10125,"поступок",0
418139,10125,"центр",0
418140,10125,"логотип",0
405925,10135,"пятёрка",1
405926,10135,"часть",0
405927,10135,"форма",0
405928,10135,"случай",0
405929,10135,"вопрос",0
405930,10135,"ответ",0
418207,10138,"сила",0
418208,10138,"внимание",1
418209,10138,"вкус",0
418210,10138,"просвет",0
418211,10138,"начало",0
418212,10138,"страх",0
405979,10144,"четвёрка",1
405980,10144,"часть",0
405981,10144,"форма",0
405982,10144,"случай",0
405983,10144,"вопрос",0
405984,10144,"ответ",0
418243,10145,"сила",0
418244,10145,"большинство",1
418245,10145,"сигнал",0
418246,10145,"дети",0
418247,10145,"костюм",0
418248,10145,"изюм",0
418255,10147,"дети",0
418256,10147,"сердце",1
418257,10147,"костюм",0
418258,10147,"поддержка",0
418259,10147,"доступ",0
418260,10147,"пространство",0
406003,10148,"список",1
406004,10148,"часть",0
406005,10148,"форма",0
406006,10148,"случай",0
406007,10148,"вопрос",0
406008,10148,"ответ",0
406021,10151,"возраст",1
406022,10151,"часть",0
406023,10151,"форма",0
406024,10151,"случай",0
406025,10151,"вопрос",0
406026,10151,"ответ",0
406051,10156,"церковь",1
406052,10156,"часть",0
406053,10156,"форма",0
406054,10156,"случай",0
406055,10156,"вопрос",0
406056,10156,"ответ",0
406057,10157,"позиция",1
406058,10157,"часть",0
406059,10157,"форма",0
406060,10157,"случай",0
406061,10157,"вопрос",0
406062,10157,"ответ",0
406081,10161,"причина",1
406082,10161,"часть",0
406083,10161,"форма",0
406084,10161,"случай",0
406085,10161,"вопрос",0
406086,10161,"ответ",0
406087,10162,"суд",1
406088,10162,"часть",0
406089,10162,"форма",0
406090,10162,"случай",0
406091,10162,"вопрос",0
406092,10162,"ответ",0
406099,10164,"возможность",1
406100,10164,"часть",0
406101,10164,"форма",0
406102,10164,"случай",0
406103,10164,"вопрос",0
406104,10164,"ответ",0
418345,10169,"разница",1
418346,10169,"стиль",0
418347,10169,"лидер",0
418348,10169,"остаток",0
418349,10169,"человек",0
418350,10169,"визит",0
418375,10174,"красивая",0
418376,10174,"стиль",0
418377,10174,"остаток",0
418378,10174,"лидер",0
418379,10174,"разница",0
418380,10174,"знание",1
406165,10175,"разум",1
406166,10175,"часть",0
406167,10175,"форма",0
406168,10175,"случай",0
406169,10175,"вопрос",0
406170,10175,"ответ",0
418387,10177,"интерес",0
418388,10177,"достаточно",0
418389,10177,"мыс",0
418390,10177,"отдел",1
418391,10177,"винодельня",0
418392,10177,"умерший",0
406207,10182,"шестёрка",1
406208,10182,"часть",0
406209,10182,"форма",0
406210,10182,"случай",0
406211,10182,"вопрос",0
406212,10182,"ответ",0
406249,10189,"факультет",1
406250,10189,"часть",0
406251,10189,"форма",0
406252,10189,"случай",0
406253,10189,"вопрос",0
406254,10189,"ответ",0
418471,10193,"разрез",0
418472,10193,"след",0
418473,10193,"половина",0
418474,10193,"природа",0
418475,10193,"португалка",0
418476,10193,"зрение",1
406297,10197,"офицер",1
406298,10197,"часть",0
406299,10197,"форма",0
406300,10197,"случай",0
406301,10197,"вопрос",0
406302,10197,"ответ",0
406303,10198,"достаточное количество",1
406304,10198,"часть",0
406305,10198,"форма",0
406306,10198,"случай",0
406307,10198,"вопрос",0
406308,10198,"ответ",0
406315,10200,"ситуация",1
406316,10200,"часть",0
406317,10200,"форма",0
406318,10200,"случай",0
406319,10200,"вопрос",0
406320,10200,"ответ",0
406333,10203,"сумма",1
406334,10203,"часть",0
406335,10203,"форма",0
406336,10203,"случай",0
406337,10203,"вопрос",0
406338,10203,"ответ",0
418531,10207,"режим",0
418532,10207,"верх",0
418533,10207,"крона",0
418534,10207,"движение",1
418535,10207,"линия",0
418536,10207,"настоящее",0
406381,10211,"взгляд",1
406382,10211,"часть",0
406383,10211,"форма",0
406384,10211,"случай",0
406385,10211,"вопрос",0
406386,10211,"ответ",0
406387,10212,"четверть",1
406388,10212,"часть",0
406389,10212,"форма",0
406390,10212,"случай",0
406391,10212,"вопрос",0
406392,10212,"ответ",0
406393,10213,"ткань дюрант",1
406394,10213,"часть",0
406395,10213,"форма",0
406396,10213,"случай",0
406397,10213,"вопрос",0
406398,10213,"ответ",0
406405,10215,"последняя новость",1
406406,10215,"часть",0
406407,10215,"форма",0
406408,10215,"случай",0
406409,10215,"вопрос",0
406410,10215,"ответ",0
406441,10221,"взгляд",1
406442,10221,"часть",0
406443,10221,"форма",0
406444,10221,"случай",0
406445,10221,"вопрос",0
406446,10221,"ответ",0
418591,10222,"вена",0
418592,10222,"участие",1
418593,10222,"гражданский",0
418594,10222,"маленький",0
418595,10222,"тема",0
418596,10222,"начальник",0
406453,10223,"оригинал",1
406454,10223,"часть",0
406455,10223,"форма",0
406456,10223,"случай",0
406457,10223,"вопрос",0
406458,10223,"ответ",0
406489,10229,"десять",1
406490,10229,"часть",0
406491,10229,"форма",0
406492,10229,"случай",0
406493,10229,"вопрос",0
406494,10229,"ответ",0
406525,10235,"гражданский",1
406526,10235,"часть",0
406527,10235,"форма",0
406528,10235,"случай",0
406529,10235,"вопрос",0
406530,10235,"ответ",0
418657,10236,"ответственный",0
418658,10236,"ожидание",0
418659,10236,"выписка",0
418660,10236,"интерес",0
418661,10236,"дно",0
418662,10236,"тюрьма",1
418699,10243,"код",0
418700,10243,"волна",1
418701,10243,"американец",0
418702,10243,"еда",0
418703,10243,"источник",0
418704,10243,"дно",0
406585,10245,"профессионал",1
406586,10245,"часть",0
406587,10245,"форма",0
406588,10245,"случай",0
406589,10245,"вопрос",0
406590,10245,"ответ",0
406603,10248,"интерьер",1
406604,10248,"часть",0
406605,10248,"форма",0
406606,10248,"случай",0
406607,10248,"вопрос",0
406608,10248,"ответ",0
406615,10250,"мобильник",1
406616,10250,"часть",0
406617,10250,"форма",0
406618,10250,"случай",0
406619,10250,"вопрос",0
406620,10250,"ответ",0
406645,10255,"ачар",1
406646,10255,"часть",0
406647,10255,"форма",0
406648,10255,"случай",0
406649,10255,"вопрос",0
406650,10255,"ответ",0
406657,10257,"святой",1
406658,10257,"часть",0
406659,10257,"форма",0
406660,10257,"случай",0
406661,10257,"вопрос",0
406662,10257,"ответ",0
406681,10261,"восемь",1
406682,10261,"часть",0
406683,10261,"форма",0
406684,10261,"случай",0
406685,10261,"вопрос",0
406686,10261,"ответ",0
406699,10264,"материал",1
406700,10264,"часть",0
406701,10264,"форма",0
406702,10264,"случай",0
406703,10264,"вопрос",0
406704,10264,"ответ",0
406729,10269,"этаж",1
406730,10269,"часть",0
406731,10269,"форма",0
406732,10269,"случай",0
406733,10269,"вопрос",0
406734,10269,"ответ",0
418819,10271,"синий",0
418820,10271,"право",0
418821,10271,"осторожность",0
418822,10271,"тропа",0
418823,10271,"история",1
418824,10271,"земля",0
406747,10272,"единица",1
406748,10272,"часть",0
406749,10272,"форма",0
406750,10272,"случай",0
406751,10272,"вопрос",0
406752,10272,"ответ",0
406777,10277,"знак равенства",1
406778,10277,"часть",0
406779,10277,"форма",0
406780,10277,"случай",0
406781,10277,"вопрос",0
406782,10277,"ответ",0
406789,10279,"собственность",1
406790,10279,"часть",0
406791,10279,"форма",0
406792,10279,"случай",0
406793,10279,"вопрос",0
406794,10279,"ответ",0
406795,10280,"третий",1
406796,10280,"часть",0
406797,10280,"форма",0
406798,10280,"случай",0
406799,10280,"вопрос",0
406800,10280,"ответ",0
406825,10285,"пост",1
406826,10285,"часть",0
406827,10285,"форма",0
406828,10285,"случай",0
406829,10285,"вопрос",0
406830,10285,"ответ",0
406837,10287,"ответственность",1
406838,10287,"часть",0
406839,10287,"форма",0
406840,10287,"случай",0
406841,10287,"вопрос",0
406842,10287,"ответ",0
406849,10289,"бреве",1
406850,10289,"часть",0
406851,10289,"форма",0
406852,10289,"случай",0
406853,10289,"вопрос",0
406854,10289,"ответ",0
418891,10290,"целое",0
418892,10290,"незнакомец",0
418893,10290,"расследование",1
418894,10290,"эффект",0
418895,10290,"размер",0
418896,10290,"новость",0
419035,10314,"авто",0
419036,10314,"желание",0
419037,10314,"холод",0
419038,10314,"связь",1
419039,10314,"команда",0
419040,10314,"выделение",0
407029,10319,"мэрия",1
407030,10319,"часть",0
407031,10319,"форма",0
407032,10319,"случай",0
407033,10319,"вопрос",0
407034,10319,"ответ",0
407035,10320,"человек",1
407036,10320,"часть",0
407037,10320,"форма",0
407038,10320,"случай",0
407039,10320,"вопрос",0
407040,10320,"ответ",0
407047,10322,"ура",1
407048,10322,"часть",0
407049,10322,"форма",0
407050,10322,"случай",0
407051,10322,"вопрос",0
407052,10322,"ответ",0
407089,10329,"нелье",1
407090,10329,"часть",0
407091,10329,"форма",0
407092,10329,"случай",0
407093,10329,"вопрос",0
407094,10329,"ответ",0
407095,10330,"священник",1
407096,10330,"часть",0
407097,10330,"форма",0
407098,10330,"случай",0
407099,10330,"вопрос",0
407100,10330,"ответ",0
407113,10333,"кредит",1
407114,10333,"часть",0
407115,10333,"форма",0
407116,10333,"случай",0
407117,10333,"вопрос",0
407118,10333,"ответ",0
407149,10339,"солнечное окно",1
407150,10339,"часть",0
407151,10339,"форма",0
407152,10339,"случай",0
407153,10339,"вопрос",0
407154,10339,"ответ",0
419155,10341,"гордость",0
419156,10341,"пословица",0
419157,10341,"доверие",1
419158,10341,"клик",0
419159,10341,"управление",0
419160,10341,"бег",0
407179,10344,"паулист",1
407180,10344,"часть",0
407181,10344,"форма",0
407182,10344,"случай",0
407183,10344,"вопрос",0
407184,10344,"ответ",0
407191,10346,"судебное разбирательство",1
407192,10346,"часть",0
407193,10346,"форма",0
407194,10346,"случай",0
407195,10346,"вопрос",0
407196,10346,"ответ",0
419215,10353,"ощущение",1
419216,10353,"карта",0
419217,10353,"факт",0
419218,10353,"команда",0
419219,10353,"наводнение",0
419220,10353,"парень",0
419239,10357,"программа",1
419240,10357,"убийство",0
419241,10357,"подруга",0
419242,10357,"собрание",0
419243,10357,"карта",0
419244,10357,"наводнение",0
419257,10360,"распространение",1
419258,10360,"дорогой",0
419259,10360,"миллион",0
419260,10360,"убийство",0
419261,10360,"собрание",0
419262,10360,"агент",0
407287,10362,"дорожка",1
407288,10362,"часть",0
407289,10362,"форма",0
407290,10362,"случай",0
407291,10362,"вопрос",0
407292,10362,"ответ",0
407305,10365,"чрезвычайная ситуация",1
407306,10365,"часть",0
407307,10365,"форма",0
407308,10365,"случай",0
407309,10365,"вопрос",0
407310,10365,"ответ",0
419287,10367,"болото",0
419288,10367,"цель",0
419289,10367,"владелец",0
419290,10367,"прикосновение",0
419291,10367,"дорогой",0
419292,10367,"президентство",1
419323,10373,"фаллос",0
419324,10373,"минута",0
419325,10373,"командир",0
419326,10373,"цель",0
419327,10373,"хобот",0
419328,10373,"тренировка",1
407359,10374,"сельское хозяйство",1
407360,10374,"часть",0
407361,10374,"форма",0
407362,10374,"случай",0
407363,10374,"вопрос",0
407364,10374,"ответ",0
407371,10376,"бар",1
407372,10376,"часть",0
407373,10376,"форма",0
407374,10376,"случай",0
407375,10376,"вопрос",0
407376,10376,"ответ",0
419341,10378,"законодательство",1
419342,10378,"возврат",0
419343,10378,"хобот",0
419344,10378,"угроза",0
419345,10378,"процент",0
419346,10378,"минута",0
407425,10385,"родственник",1
407426,10385,"часть",0
407427,10385,"форма",0
407428,10385,"случай",0
407429,10385,"вопрос",0
407430,10385,"ответ",0
419389,10387,"причина",0
419390,10387,"характер",0
419391,10387,"дорогая",0
419392,10387,"действие",1
419393,10387,"шутка",0
419394,10387,"ухо",0
407443,10388,"пение",1
407444,10388,"часть",0
407445,10388,"форма",0
407446,10388,"случай",0
407447,10388,"вопрос",0
407448,10388,"ответ",0
407455,10390,"оппозиция",1
407456,10390,"часть",0
407457,10390,"форма",0
407458,10390,"случай",0
407459,10390,"вопрос",0
407460,10390,"ответ",0
407467,10392,"язычник",1
407468,10392,"часть",0
407469,10392,"форма",0
407470,10392,"случай",0
407471,10392,"вопрос",0
407472,10392,"ответ",0
419449,10400,"больной",0
419450,10400,"пациент",0
419451,10400,"дизайн",0
419452,10400,"уменьшение",1
419453,10400,"этап",0
419454,10400,"объект",0
419455,10401,"форум",0
419456,10401,"дизайн",0
419457,10401,"секретариат",0
419458,10401,"путаница",1
419459,10401,"лекарство",0
419460,10401,"партнёр",0
419479,10405,"дизайн",0
419480,10405,"путаница",0
419481,10405,"партнёр",0
419482,10405,"лекарство",0
419483,10405,"форум",0
419484,10405,"секретариат",1
419485,10406,"путаница",0
419486,10406,"певица",0
419487,10406,"использование",0
419488,10406,"сумасшедшая",0
419489,10406,"раздел",0
419490,10406,"обновление",1
419503,10409,"путаница",0
419504,10409,"сумасшедшая",0
419505,10409,"певица",0
419506,10409,"использование",0
419507,10409,"раздел",1
419508,10409,"обновление",0
419509,10410,"певица",0
419510,10410,"обновление",0
419511,10410,"раздел",0
419512,10410,"использование",1
419513,10410,"путаница",0
419514,10410,"сумасшедшая",0
407629,10419,"разнообразие",1
407630,10419,"часть",0
407631,10419,"форма",0
407632,10419,"случай",0
407633,10419,"вопрос",0
407634,10419,"ответ",0
419575,10422,"исследование",1
419576,10422,"пропаганда",0
419577,10422,"шум",0
419578,10422,"шкаф",0
419579,10422,"комитет",0
419580,10422,"связь",0
407653,10423,"пенал",1
407654,10423,"часть",0
407655,10423,"форма",0
407656,10423,"случай",0
407657,10423,"вопрос",0
407658,10423,"ответ",0
419623,10431,"сотрудничество",0
419624,10431,"применение",1
419625,10431,"лайк",0
419626,10431,"генри",0
419627,10431,"коллега",0
419628,10431,"юбка",0
419629,10432,"юбка",0
419630,10432,"генри",0
419631,10432,"лайк",0
419632,10432,"коллега",0
419633,10432,"применение",0
419634,10432,"сотрудничество",1
407713,10433,"основатель",1
407714,10433,"часть",0
407715,10433,"форма",0
407716,10433,"случай",0
407717,10433,"вопрос",0
407718,10433,"ответ",0
407737,10437,"ночь без сна",1
407738,10437,"часть",0
407739,10437,"форма",0
407740,10437,"случай",0
407741,10437,"вопрос",0
407742,10437,"ответ",0
407767,10442,"ожидание",1
407768,10442,"часть",0
407769,10442,"форма",0
407770,10442,"случай",0
407771,10442,"вопрос",0
407772,10442,"ответ",0
419713,10449,"тур",0
419714,10449,"незнакомка",0
419715,10449,"церемония",0
419716,10449,"сравнение",1
419717,10449,"ассистент",0
419718,10449,"зоб",0
407815,10450,"документальный фильм",1
407816,10450,"часть",0
407817,10450,"форма",0
407818,10450,"случай",0
407819,10450,"вопрос",0
407820,10450,"ответ",0
407821,10451,"сущность",1
407822,10451,"часть",0
407823,10451,"форма",0
407824,10451,"случай",0
407825,10451,"вопрос",0
407826,10451,"ответ",0
407833,10453,"журналистика",1
407834,10453,"часть",0
407835,10453,"форма",0
407836,10453,"случай",0
407837,10453,"вопрос",0
407838,10453,"ответ",0
419731,10455,"финансирование",1
419732,10455,"сравнение",0
419733,10455,"церемония",0
419734,10455,"таблица",0
419735,10455,"сфера",0
419736,10455,"ассистент",0
407851,10456,"предостережение",1
407852,10456,"часть",0
407853,10456,"форма",0
407854,10456,"случай",0
407855,10456,"вопрос",0
407856,10456,"ответ",0
407863,10458,"внешний вид",1
407864,10458,"часть",0
407865,10458,"форма",0
407866,10458,"случай",0
407867,10458,"вопрос",0
407868,10458,"ответ",0
419755,10461,"финансирование",0
419756,10461,"нога",0
419757,10461,"введение",1
419758,10461,"таблица",0
419759,10461,"фламандец",0
419760,10461,"сфера",0
407887,10462,"дом",1
407888,10462,"часть",0
407889,10462,"форма",0
407890,10462,"случай",0
407891,10462,"вопрос",0
407892,10462,"ответ",0
407899,10464,"пробуждение",1
407900,10464,"часть",0
407901,10464,"форма",0
407902,10464,"случай",0
407903,10464,"вопрос",0
407904,10464,"ответ",0
419809,10472,"составной",0
419810,10472,"флуминенсе",0
419811,10472,"состав",0
419812,10472,"темнота",0
419813,10472,"мегабайт",0
419814,10472,"переход",1
407971,10476,"циркуляция",1
407972,10476,"часть",0
407973,10476,"форма",0
407974,10476,"случай",0
407975,10476,"вопрос",0
407976,10476,"ответ",0
407977,10477,"интерпретация",1
407978,10477,"часть",0
407979,10477,"форма",0
407980,10477,"случай",0
407981,10477,"вопрос",0
407982,10477,"ответ",0
407995,10480,"финансист",1
407996,10480,"часть",0
407997,10480,"форма",0
407998,10480,"случай",0
407999,10480,"вопрос",0
408000,10480,"ответ",0
419857,10483,"субтитры",0
419858,10483,"длительность",0
419859,10483,"полумесяц",0
419860,10483,"авторша",0
419861,10483,"функционирование",0
419862,10483,"последствие",1
419869,10485,"функционирование",0
419870,10485,"субтитры",0
419871,10485,"полумесяц",0
419872,10485,"последствие",0
419873,10485,"авторша",0
419874,10485,"длительность",1
419875,10486,"длительность",0
419876,10486,"полумесяц",0
419877,10486,"субтитры",0
419878,10486,"последствие",0
419879,10486,"авторша",0
419880,10486,"функционирование",1
408055,10490,"анимация",1
408056,10490,"часть",0
408057,10490,"форма",0
408058,10490,"случай",0
408059,10490,"вопрос",0
408060,10490,"ответ",0
419917,10494,"латиноамериканец",0
419918,10494,"питание",1
419919,10494,"случай",0
419920,10494,"выражение",0
419921,10494,"брат",0
419922,10494,"состав",0
419923,10495,"латиноамериканец",0
419924,10495,"питание",0
419925,10495,"выражение",0
419926,10495,"брат",0
419927,10495,"случай",0
419928,10495,"состав",1
408091,10496,"выпускной экзамен",1
408092,10496,"часть",0
408093,10496,"форма",0
408094,10496,"случай",0
408095,10496,"вопрос",0
408096,10496,"ответ",0
419935,10498,"питание",0
419936,10498,"выражение",1
419937,10498,"случай",0
419938,10498,"брат",0
419939,10498,"состав",0
419940,10498,"латиноамериканец",0
408127,10502,"владелец",1
408128,10502,"часть",0
408129,10502,"форма",0
408130,10502,"случай",0
408131,10502,"вопрос",0
408132,10502,"ответ",0
408139,10504,"коллектив",1
408140,10504,"часть",0
408141,10504,"форма",0
408142,10504,"случай",0
408143,10504,"вопрос",0
408144,10504,"ответ",0
